transaction_id,customer_id,category_id,transaction_date,amount,currency,merchant,channel,amount_gbp,year,month,month_name,quarter,day_of_week
TXN0002996,CUST00480,CAT10,2025-11-16,433.32,GBP,Fee,Mobile App,433.32,2025,11,November,4,Sunday
TXN0010900,CUST00101,CAT09,2026-04-08,50.3,GBP,Boots,Mobile App,50.3,2026,4,April,2,Wednesday
TXN0003413,CUST00267,CAT06,2026-02-13,4.2,GBP,BP,Branch,4.2,2026,2,February,1,Friday
TXN0004481,CUST00073,CAT05,2025-06-20,154.32,GBP,Booking.com,Online Banking,154.32,2025,6,June,2,Friday
TXN0005114,CUST00044,CAT07,2026-01-10,36.54,GBP,Gym Membership,Mobile App,36.54,2026,1,January,1,Saturday
TXN0000796,CUST00237,CAT07,2025-11-20,44.25,GBP,Amazon Prime,Card Payment,44.25,2025,11,November,4,Thursday
TXN0007572,CUST00151,CAT08,2026-01-06,221.5,GBP,Argos,Mobile App,221.5,2026,1,January,1,Tuesday
TXN0011709,CUST00257,CAT08,2025-05-26,156.34,GBP,Amazon,Card Payment,156.34,2025,5,May,2,Monday
TXN0004478,CUST00474,CAT07,2025-09-03,21.1,GBP,The Times,Card Payment,21.1,2025,9,September,3,Wednesday
TXN0008491,CUST00305,CAT07,2025-03-04,41.46,GBP,Gym Membership,Mobile App,41.46,2025,3,March,1,Tuesday
TXN0003273,CUST00401,CAT06,2025-03-31,72.9,GBP,Uber,Mobile App,72.9,2025,3,March,1,Monday
TXN0002944,CUST00002,CAT02,2026-06-11,187.17,GBP,British Gas,Online Banking,187.17,2026,6,June,2,Thursday
TXN0006859,CUST00456,CAT04,2025-06-15,55.03,GBP,Netflix,Online Banking,55.03,2025,6,June,2,Sunday
TXN0011949,CUST00394,CAT10,2025-09-27,276.83,GBP,Fee,Mobile App,276.83,2025,9,September,3,Saturday
TXN0011783,CUST00473,CAT06,2025-04-16,72.06,GBP,National Rail,ATM,72.06,2025,4,April,2,Wednesday
TXN0000533,CUST00491,CAT01,2025-04-27,119.61,GBP,ASDA,Mobile App,119.61,2025,4,April,2,Sunday
TXN0002544,CUST00055,CAT03,2025-09-12,51.02,GBP,Costa Coffee,Mobile App,51.02,2025,9,September,3,Friday
TXN0008420,CUST00025,CAT10,2026-01-15,79.18,GBP,Misc,Card Payment,79.18,2026,1,January,1,Thursday
TXN0008892,CUST00258,CAT08,2025-09-26,334.4,GBP,Amazon,Mobile App,334.4,2025,9,September,3,Friday
TXN0003300,CUST00342,CAT01,2025-04-09,97.44,GBP,Tesco,Branch,97.44,2025,4,April,2,Wednesday
TXN0008992,CUST00365,CAT02,2025-10-04,74.82,GBP,Virgin Media,Online Banking,74.82,2025,10,October,4,Saturday
TXN0010512,CUST00027,CAT09,2026-03-29,85.63,GBP,Boots,Mobile App,85.63,2026,3,March,1,Sunday
TXN0011692,CUST00050,CAT05,2025-12-15,469.47,GBP,easyJet,Branch,469.47,2025,12,December,4,Monday
TXN0011330,CUST00062,CAT09,2025-02-14,9.01,GBP,Specsavers,Card Payment,9.01,2025,2,February,1,Friday
TXN0007050,CUST00270,CAT10,2025-07-18,246.11,GBP,Fee,Mobile App,246.11,2025,7,July,3,Friday
TXN0002518,CUST00250,CAT04,2025-05-31,31.23,GBP,Netflix,Mobile App,31.23,2025,5,May,2,Saturday
TXN0000684,CUST00413,CAT08,2025-05-18,270.77,GBP,John Lewis,Mobile App,270.77,2025,5,May,2,Sunday
TXN0007677,CUST00493,CAT04,2025-08-22,46.21,GBP,Netflix,Card Payment,46.21,2025,8,August,3,Friday
TXN0010333,CUST00249,CAT06,2026-06-12,10.72,GBP,Shell,ATM,10.72,2026,6,June,2,Friday
TXN0004871,CUST00134,CAT04,2026-06-09,26.02,GBP,PlayStation Store,Mobile App,26.02,2026,6,June,2,Tuesday
TXN0000578,CUST00081,CAT06,2025-08-24,92.81,GBP,National Rail,ATM,92.81,2025,8,August,3,Sunday
TXN0011474,CUST00198,CAT02,2026-02-01,125.28,GBP,EDF Energy,Mobile App,125.28,2026,2,February,1,Sunday
TXN0008558,CUST00054,CAT06,2026-01-12,60.18,GBP,TfL,Card Payment,60.18,2026,1,January,1,Monday
TXN0011303,CUST00046,CAT03,2026-06-18,46.14,GBP,Just Eat,Card Payment,46.14,2026,6,June,2,Thursday
TXN0004050,CUST00310,CAT10,2026-05-10,104.76,GBP,Misc,Mobile App,104.76,2026,5,May,2,Sunday
TXN0004808,CUST00081,CAT03,2026-04-20,76.66,GBP,Deliveroo,Mobile App,76.66,2026,4,April,2,Monday
TXN0003575,CUST00458,CAT02,2026-04-07,225.69,GBP,Virgin Media,Mobile App,225.69,2026,4,April,2,Tuesday
TXN0009707,CUST00437,CAT03,2026-03-05,5.2,GBP,Pret A Manger,Online Banking,5.2,2026,3,March,1,Thursday
TXN0004251,CUST00482,CAT05,2026-03-16,320.94,GBP,Booking.com,Online Banking,320.94,2026,3,March,1,Monday
TXN0007248,CUST00189,CAT08,2025-05-12,346.48,GBP,Amazon,Online Banking,346.48,2025,5,May,2,Monday
TXN0000762,CUST00265,CAT01,2025-11-08,40.85,GBP,Sainsbury's,Mobile App,40.85,2025,11,November,4,Saturday
TXN0008137,CUST00270,CAT07,2025-11-11,22.83,GBP,Gym Membership,Mobile App,22.83,2025,11,November,4,Tuesday
TXN0004731,CUST00111,CAT05,2025-09-22,122.68,GBP,Airbnb,ATM,122.68,2025,9,September,3,Monday
TXN0000797,CUST00285,CAT09,2025-12-29,140.16,GBP,Boots,Mobile App,140.16,2025,12,December,4,Monday
TXN0011883,CUST00425,CAT08,2026-01-24,76.19,GBP,IKEA,Mobile App,76.19,2026,1,January,1,Saturday
TXN0010236,CUST00394,CAT04,2025-03-11,36.93,GBP,PlayStation Store,Mobile App,36.93,2025,3,March,1,Tuesday
TXN0007092,CUST00305,CAT07,2025-11-30,46.55,GBP,Amazon Prime,Online Banking,46.55,2025,11,November,4,Sunday
TXN0004722,CUST00220,CAT03,2025-03-15,9.1,GBP,Pret A Manger,Card Payment,9.1,2025,3,March,1,Saturday
TXN0011558,CUST00139,CAT02,2026-02-28,210.76,GBP,Thames Water,Card Payment,210.76,2026,2,February,1,Saturday
TXN0004817,CUST00498,CAT10,2025-09-23,455.06,GBP,Misc,Mobile App,455.06,2025,9,September,3,Tuesday
TXN0010308,CUST00325,CAT07,2025-02-17,15.61,GBP,Apple,Mobile App,15.61,2025,2,February,1,Monday
TXN0006965,CUST00069,CAT07,2026-01-09,18.42,GBP,LinkedIn Premium,Mobile App,18.42,2026,1,January,1,Friday
TXN0002885,CUST00167,CAT03,2026-04-10,10.18,GBP,Costa Coffee,Mobile App,10.18,2026,4,April,2,Friday
TXN0010499,CUST00367,CAT08,2026-04-19,126.24,GBP,Amazon,ATM,126.24,2026,4,April,2,Sunday
TXN0002440,CUST00460,CAT06,2025-10-13,17.11,GBP,National Rail,Mobile App,17.11,2025,10,October,4,Monday
TXN0005014,CUST00121,CAT04,2026-04-28,39.94,GBP,Cineworld,Online Banking,39.94,2026,4,April,2,Tuesday
TXN0009708,CUST00496,CAT01,2026-06-19,56.85,GBP,Waitrose,Branch,56.85,2026,6,June,2,Friday
TXN0002088,CUST00405,CAT07,2025-08-09,34.56,GBP,Gym Membership,Online Banking,34.56,2025,8,August,3,Saturday
TXN0005398,CUST00265,CAT09,2025-02-05,71.4,GBP,Boots,Mobile App,71.4,2025,2,February,1,Wednesday
TXN0009653,CUST00310,CAT02,2026-06-13,84.84,GBP,Virgin Media,Card Payment,84.84,2026,6,June,2,Saturday
TXN0003672,CUST00158,CAT01,2026-01-23,10.71,GBP,ASDA,ATM,10.71,2026,1,January,1,Friday
TXN0007874,CUST00109,CAT10,2025-01-27,446.58,GBP,Fee,Online Banking,446.58,2025,1,January,1,Monday
TXN0000456,CUST00003,CAT01,2025-01-15,61.65,GBP,Aldi,Mobile App,61.65,2025,1,January,1,Wednesday
TXN0003861,CUST00321,CAT06,2025-04-04,81.84,GBP,BP,ATM,81.84,2025,4,April,2,Friday
TXN0006815,CUST00498,CAT03,2025-02-16,40.79,GBP,Pret A Manger,Online Banking,40.79,2025,2,February,1,Sunday
TXN0003039,CUST00160,CAT07,2026-02-04,8.04,GBP,Apple,Card Payment,8.04,2026,2,February,1,Wednesday
TXN0006492,CUST00229,CAT01,2026-03-23,39.38,GBP,Sainsbury's,Card Payment,39.38,2026,3,March,1,Monday
TXN0009549,CUST00199,CAT08,2026-05-08,193.4,GBP,Argos,Online Banking,193.4,2026,5,May,2,Friday
TXN0011574,CUST00211,CAT04,2025-12-03,20.77,GBP,Cineworld,Mobile App,20.77,2025,12,December,4,Wednesday
TXN0001042,CUST00304,CAT06,2026-05-02,79.49,GBP,Shell,Mobile App,79.49,2026,5,May,2,Saturday
TXN0009230,CUST00418,CAT01,2026-02-11,89.73,GBP,Sainsbury's,Mobile App,89.73,2026,2,February,1,Wednesday
TXN0007323,CUST00107,CAT10,2026-06-24,243.77,GBP,Cash Withdrawal,Mobile App,243.77,2026,6,June,2,Wednesday
TXN0000174,CUST00197,CAT04,2025-11-06,17.46,GBP,Disney+,Card Payment,17.46,2025,11,November,4,Thursday
TXN0003839,CUST00205,CAT02,2026-03-23,235.42,GBP,EE,Card Payment,235.42,2026,3,March,1,Monday
TXN0009124,CUST00019,CAT03,2025-01-15,72.13,GBP,Pret A Manger,Online Banking,72.13,2025,1,January,1,Wednesday
TXN0010757,CUST00119,CAT09,2025-04-03,31.48,GBP,Boots,Card Payment,31.48,2025,4,April,2,Thursday
TXN0001769,CUST00415,CAT04,2025-04-09,25.67,GBP,Netflix,Online Banking,25.67,2025,4,April,2,Wednesday
TXN0006505,CUST00488,CAT04,2025-09-18,9.66,GBP,Netflix,Mobile App,9.66,2025,9,September,3,Thursday
TXN0004258,CUST00483,CAT02,2026-05-09,129.38,GBP,Thames Water,Online Banking,129.38,2026,5,May,2,Saturday
TXN0008469,CUST00268,CAT02,2025-02-14,94.88,GBP,Thames Water,Mobile App,94.88,2025,2,February,1,Friday
TXN0001273,CUST00369,CAT03,2025-07-20,63.49,GBP,Nando's,Card Payment,63.49,2025,7,July,3,Sunday
TXN0008747,CUST00092,CAT03,2025-12-23,16.22,GBP,Just Eat,Mobile App,16.22,2025,12,December,4,Tuesday
TXN0009846,CUST00117,CAT04,2025-06-22,27.37,GBP,Netflix,Card Payment,27.37,2025,6,June,2,Sunday
TXN0009996,CUST00457,CAT04,2025-07-29,52.17,GBP,Spotify,Mobile App,52.17,2025,7,July,3,Tuesday
TXN0006796,CUST00325,CAT01,2025-02-07,37.84,GBP,Aldi,Mobile App,37.84,2025,2,February,1,Friday
TXN0011176,CUST00167,CAT04,2025-10-07,35.5,GBP,PlayStation Store,ATM,35.5,2025,10,October,4,Tuesday
TXN0000884,CUST00295,CAT01,2026-05-05,16.97,GBP,Aldi,ATM,16.97,2026,5,May,2,Tuesday
TXN0008333,CUST00471,CAT01,2025-06-25,97.35,GBP,Tesco,Card Payment,97.35,2025,6,June,2,Wednesday
TXN0006430,CUST00212,CAT01,2026-03-16,72.94,GBP,ASDA,Mobile App,72.94,2026,3,March,1,Monday
TXN0003027,CUST00414,CAT03,2025-07-03,75.83,GBP,Nando's,Online Banking,75.83,2025,7,July,3,Thursday
TXN0000800,CUST00443,CAT05,2025-03-30,740.32,GBP,Airbnb,ATM,740.32,2025,3,March,1,Sunday
TXN0005734,CUST00151,CAT07,2025-05-18,29.18,GBP,LinkedIn Premium,Mobile App,29.18,2025,5,May,2,Sunday
TXN0001656,CUST00418,CAT06,2025-07-24,93.82,GBP,National Rail,Mobile App,93.82,2025,7,July,3,Thursday
TXN0003167,CUST00352,CAT10,2025-03-14,463.92,GBP,Direct Debit,Mobile App,463.92,2025,3,March,1,Friday
TXN0010762,CUST00481,CAT04,2025-08-23,27.43,GBP,Spotify,Online Banking,27.43,2025,8,August,3,Saturday
TXN0004630,CUST00014,CAT05,2026-02-01,423.14,GBP,Booking.com,Mobile App,423.14,2026,2,February,1,Sunday
TXN0003394,CUST00204,CAT07,2025-11-21,19.64,GBP,Apple,Mobile App,19.64,2025,11,November,4,Friday
TXN0010751,CUST00461,CAT09,2025-01-27,66.83,GBP,Local Pharmacy,Online Banking,66.83,2025,1,January,1,Monday
TXN0009955,CUST00290,CAT02,2025-05-14,66.56,GBP,EDF Energy,Mobile App,66.56,2025,5,May,2,Wednesday
TXN0005333,CUST00464,CAT03,2025-08-31,11.52,GBP,Just Eat,Card Payment,11.52,2025,8,August,3,Sunday
TXN0006160,CUST00123,CAT02,2025-06-15,213.94,GBP,British Gas,Card Payment,213.94,2025,6,June,2,Sunday
TXN0010716,CUST00213,CAT02,2025-06-25,38.26,GBP,EE,Online Banking,38.26,2025,6,June,2,Wednesday
TXN0002222,CUST00011,CAT10,2026-01-18,272.65,GBP,Cash Withdrawal,Card Payment,272.65,2026,1,January,1,Sunday
TXN0006628,CUST00074,CAT04,2026-01-15,43.11,GBP,PlayStation Store,Mobile App,43.11,2026,1,January,1,Thursday
TXN0009385,CUST00410,CAT05,2025-04-28,441.85,GBP,easyJet,Card Payment,441.85,2025,4,April,2,Monday
TXN0010032,CUST00388,CAT01,2025-08-18,118.26,GBP,Waitrose,Online Banking,118.26,2025,8,August,3,Monday
TXN0010456,CUST00353,CAT05,2025-11-15,383.55,GBP,easyJet,Card Payment,383.55,2025,11,November,4,Saturday
TXN0011631,CUST00145,CAT08,2025-11-05,372.29,GBP,Amazon,Mobile App,372.29,2025,11,November,4,Wednesday
TXN0004030,CUST00029,CAT07,2025-04-10,21.22,GBP,Gym Membership,ATM,21.22,2025,4,April,2,Thursday
TXN0003652,CUST00136,CAT07,2025-09-06,22.9,GBP,The Times,Mobile App,22.9,2025,9,September,3,Saturday
TXN0001161,CUST00259,CAT03,2026-03-01,66.94,GBP,Deliveroo,Mobile App,66.94,2026,3,March,1,Sunday
TXN0001480,CUST00206,CAT06,2025-03-28,44.69,GBP,TfL,Mobile App,44.69,2025,3,March,1,Friday
TXN0009939,CUST00301,CAT05,2025-12-25,703.37,GBP,British Airways,Mobile App,703.37,2025,12,December,4,Thursday
TXN0009910,CUST00018,CAT05,2025-06-27,53.43,GBP,easyJet,Branch,53.43,2025,6,June,2,Friday
TXN0003326,CUST00382,CAT04,2025-11-09,46.35,GBP,Spotify,ATM,46.35,2025,11,November,4,Sunday
TXN0002674,CUST00137,CAT09,2025-12-04,33.89,GBP,Specsavers,Card Payment,33.89,2025,12,December,4,Thursday
TXN0000721,CUST00281,CAT07,2025-05-14,47.23,GBP,Gym Membership,Mobile App,47.23,2025,5,May,2,Wednesday
TXN0000587,CUST00198,CAT03,2026-06-01,10.69,GBP,Deliveroo,Mobile App,10.69,2026,6,June,2,Monday
TXN0002390,CUST00439,CAT01,2026-01-26,84.17,GBP,ASDA,Card Payment,84.17,2026,1,January,1,Monday
TXN0005514,CUST00251,CAT01,2025-03-12,86.38,GBP,ASDA,Card Payment,86.38,2025,3,March,1,Wednesday
TXN0009820,CUST00151,CAT10,2025-08-27,179.74,GBP,Fee,Mobile App,179.74,2025,8,August,3,Wednesday
TXN0006886,CUST00366,CAT07,2025-10-24,46.93,GBP,Amazon Prime,Card Payment,46.93,2025,10,October,4,Friday
TXN0002216,CUST00428,CAT03,2025-05-03,27.86,GBP,Deliveroo,Branch,27.86,2025,5,May,2,Saturday
TXN0008811,CUST00216,CAT07,2026-04-18,14.14,GBP,Apple,Online Banking,14.14,2026,4,April,2,Saturday
TXN0007965,CUST00089,CAT10,2025-03-15,301.16,GBP,Direct Debit,Card Payment,301.16,2025,3,March,1,Saturday
TXN0010293,CUST00087,CAT06,2026-01-10,33.03,GBP,Shell,Card Payment,33.03,2026,1,January,1,Saturday
TXN0002895,CUST00137,CAT07,2026-05-20,11.82,GBP,Amazon Prime,Online Banking,11.82,2026,5,May,2,Wednesday
TXN0001148,CUST00067,CAT03,2026-03-02,54.38,GBP,Just Eat,Mobile App,54.38,2026,3,March,1,Monday
TXN0005392,CUST00179,CAT04,2026-01-11,36.31,GBP,Disney+,Mobile App,36.31,2026,1,January,1,Sunday
TXN0003044,CUST00287,CAT03,2026-01-02,35.27,GBP,Just Eat,Card Payment,35.27,2026,1,January,1,Friday
TXN0010214,CUST00082,CAT03,2025-12-02,47.78,GBP,Nando's,Branch,47.78,2025,12,December,4,Tuesday
TXN0009934,CUST00446,CAT09,2025-06-12,5.45,GBP,Superdrug,Mobile App,5.45,2025,6,June,2,Thursday
TXN0010574,CUST00394,CAT10,2025-11-14,180.36,GBP,Bank Transfer,Card Payment,180.36,2025,11,November,4,Friday
TXN0005319,CUST00165,CAT05,2025-12-15,139.97,GBP,British Airways,Mobile App,139.97,2025,12,December,4,Monday
TXN0001332,CUST00092,CAT04,2026-03-29,44.56,GBP,Netflix,Card Payment,44.56,2026,3,March,1,Sunday
TXN0004815,CUST00454,CAT08,2025-12-16,310.08,GBP,ASOS,Online Banking,310.08,2025,12,December,4,Tuesday
TXN0010295,CUST00280,CAT03,2026-03-27,41.3,GBP,Nando's,Mobile App,41.3,2026,3,March,1,Friday
TXN0009567,CUST00304,CAT03,2025-02-16,51.56,GBP,Deliveroo,Online Banking,51.56,2025,2,February,1,Sunday
TXN0005829,CUST00186,CAT08,2026-05-16,151.0,GBP,IKEA,Mobile App,151.0,2026,5,May,2,Saturday
TXN0010898,CUST00342,CAT07,2026-01-18,14.72,GBP,LinkedIn Premium,Mobile App,14.72,2026,1,January,1,Sunday
TXN0005609,CUST00409,CAT05,2026-03-29,375.76,GBP,Airbnb,Card Payment,375.76,2026,3,March,1,Sunday
TXN0005655,CUST00028,CAT03,2026-04-24,14.46,GBP,Deliveroo,Mobile App,14.46,2026,4,April,2,Friday
TXN0003095,CUST00145,CAT01,2025-10-03,26.68,GBP,Waitrose,Online Banking,26.68,2025,10,October,4,Friday
TXN0008212,CUST00180,CAT06,2025-06-03,76.55,GBP,National Rail,Online Banking,76.55,2025,6,June,2,Tuesday
TXN0011983,CUST00169,CAT05,2025-05-16,439.76,GBP,Trainline,Online Banking,439.76,2025,5,May,2,Friday
TXN0007016,CUST00243,CAT03,2025-06-24,69.92,GBP,Deliveroo,Online Banking,69.92,2025,6,June,2,Tuesday
TXN0001502,CUST00109,CAT05,2026-03-18,398.97,GBP,Booking.com,Mobile App,398.97,2026,3,March,1,Wednesday
TXN0010483,CUST00179,CAT02,2026-01-10,199.29,GBP,EDF Energy,Online Banking,199.29,2026,1,January,1,Saturday
TXN0006175,CUST00390,CAT03,2026-01-01,43.4,GBP,Just Eat,ATM,43.4,2026,1,January,1,Thursday
TXN0007646,CUST00322,CAT02,2025-10-26,181.61,GBP,British Gas,Mobile App,181.61,2025,10,October,4,Sunday
TXN0010879,CUST00450,CAT02,2025-12-25,52.05,GBP,Thames Water,Online Banking,52.05,2025,12,December,4,Thursday
TXN0008300,CUST00208,CAT07,2025-11-08,42.28,GBP,Amazon Prime,Online Banking,42.28,2025,11,November,4,Saturday
TXN0011771,CUST00464,CAT03,2025-02-02,5.63,GBP,Nando's,Online Banking,5.63,2025,2,February,1,Sunday
TXN0000104,CUST00191,CAT08,2026-02-12,208.34,GBP,Amazon,Online Banking,208.34,2026,2,February,1,Thursday
TXN0009583,CUST00011,CAT06,2025-10-14,16.16,GBP,TfL,Card Payment,16.16,2025,10,October,4,Tuesday
TXN0010961,CUST00015,CAT07,2025-12-20,19.18,GBP,The Times,Card Payment,19.18,2025,12,December,4,Saturday
TXN0001627,CUST00146,CAT05,2026-03-01,184.72,GBP,Airbnb,Mobile App,184.72,2026,3,March,1,Sunday
TXN0003533,CUST00276,CAT01,2025-11-23,42.52,GBP,Waitrose,Card Payment,42.52,2025,11,November,4,Sunday
TXN0000485,CUST00134,CAT06,2025-08-18,59.26,GBP,TfL,ATM,59.26,2025,8,August,3,Monday
TXN0008035,CUST00470,CAT09,2025-06-16,120.19,GBP,Superdrug,Online Banking,120.19,2025,6,June,2,Monday
TXN0000084,CUST00096,CAT02,2026-06-23,43.98,GBP,Virgin Media,Card Payment,43.98,2026,6,June,2,Tuesday
TXN0008766,CUST00062,CAT08,2025-10-07,323.6,GBP,Argos,Online Banking,323.6,2025,10,October,4,Tuesday
TXN0006747,CUST00245,CAT05,2025-11-20,552.96,GBP,Airbnb,Mobile App,552.96,2025,11,November,4,Thursday
TXN0010215,CUST00219,CAT02,2026-04-03,229.4,GBP,EE,ATM,229.4,2026,4,April,2,Friday
TXN0011183,CUST00026,CAT10,2025-12-04,398.81,GBP,Misc,Card Payment,398.81,2025,12,December,4,Thursday
TXN0005492,CUST00405,CAT03,2025-09-26,61.38,GBP,Pret A Manger,Branch,61.38,2025,9,September,3,Friday
TXN0003353,CUST00079,CAT02,2026-04-22,229.72,GBP,EE,Online Banking,229.72,2026,4,April,2,Wednesday
TXN0003615,CUST00044,CAT07,2026-06-26,21.53,GBP,Gym Membership,Mobile App,21.53,2026,6,June,2,Friday
TXN0010825,CUST00353,CAT09,2025-03-10,106.13,GBP,Local Pharmacy,Card Payment,106.13,2025,3,March,1,Monday
TXN0010266,CUST00286,CAT07,2025-09-25,6.89,GBP,The Times,Online Banking,6.89,2025,9,September,3,Thursday
TXN0000292,CUST00166,CAT05,2026-06-11,58.76,GBP,Airbnb,Online Banking,58.76,2026,6,June,2,Thursday
TXN0006931,CUST00005,CAT01,2025-01-13,41.86,GBP,Aldi,Card Payment,41.86,2025,1,January,1,Monday
TXN0009786,CUST00147,CAT08,2025-12-27,309.68,GBP,IKEA,Mobile App,309.68,2025,12,December,4,Saturday
TXN0005538,CUST00401,CAT01,2025-06-19,105.87,GBP,Sainsbury's,Card Payment,105.87,2025,6,June,2,Thursday
TXN0003379,CUST00062,CAT09,2025-12-21,17.82,GBP,Local Pharmacy,Card Payment,17.82,2025,12,December,4,Sunday
TXN0009944,CUST00381,CAT06,2025-07-02,66.81,GBP,BP,Mobile App,66.81,2025,7,July,3,Wednesday
TXN0009844,CUST00055,CAT08,2026-06-26,286.99,GBP,IKEA,Mobile App,286.99,2026,6,June,2,Friday
TXN0001473,CUST00463,CAT04,2026-06-11,53.32,GBP,Cineworld,Mobile App,53.32,2026,6,June,2,Thursday
TXN0007198,CUST00367,CAT07,2025-05-25,39.48,GBP,Gym Membership,Mobile App,39.48,2025,5,May,2,Sunday
TXN0004005,CUST00202,CAT04,2025-01-09,13.21,GBP,Netflix,Mobile App,13.21,2025,1,January,1,Thursday
TXN0004615,CUST00319,CAT05,2026-03-07,221.38,GBP,Airbnb,Mobile App,221.38,2026,3,March,1,Saturday
TXN0010834,CUST00333,CAT02,2025-01-06,86.19,GBP,EDF Energy,Mobile App,86.19,2025,1,January,1,Monday
TXN0008305,CUST00084,CAT04,2025-09-03,7.22,GBP,Cineworld,Mobile App,7.22,2025,9,September,3,Wednesday
TXN0010547,CUST00306,CAT01,2025-05-13,114.6,GBP,Tesco,Mobile App,114.6,2025,5,May,2,Tuesday
TXN0002814,CUST00187,CAT01,2025-06-25,23.71,GBP,Waitrose,Online Banking,23.71,2025,6,June,2,Wednesday
TXN0006019,CUST00226,CAT01,2025-06-23,67.82,GBP,Tesco,Card Payment,67.82,2025,6,June,2,Monday
TXN0007251,CUST00238,CAT09,2026-06-21,128.74,GBP,Specsavers,ATM,128.74,2026,6,June,2,Sunday
TXN0010974,CUST00308,CAT01,2025-03-15,81.86,GBP,ASDA,ATM,81.86,2025,3,March,1,Saturday
TXN0010145,CUST00069,CAT10,2025-02-04,314.34,GBP,Cash Withdrawal,Card Payment,314.34,2025,2,February,1,Tuesday
TXN0001256,CUST00305,CAT02,2025-05-10,124.67,GBP,Virgin Media,Card Payment,124.67,2025,5,May,2,Saturday
TXN0007442,CUST00243,CAT08,2025-11-29,39.31,GBP,John Lewis,Mobile App,39.31,2025,11,November,4,Saturday
TXN0006760,CUST00154,CAT10,2026-04-08,146.99,GBP,Direct Debit,Mobile App,146.99,2026,4,April,2,Wednesday
TXN0005405,CUST00493,CAT09,2026-06-08,55.47,GBP,Bupa,Mobile App,55.47,2026,6,June,2,Monday
TXN0003291,CUST00113,CAT07,2025-10-21,8.01,GBP,Apple,Mobile App,8.01,2025,10,October,4,Tuesday
TXN0000579,CUST00213,CAT06,2025-08-04,50.23,GBP,TfL,Online Banking,50.23,2025,8,August,3,Monday
TXN0009083,CUST00340,CAT03,2026-06-22,29.81,GBP,Nando's,Card Payment,29.81,2026,6,June,2,Monday
TXN0001512,CUST00405,CAT01,2025-05-13,87.58,GBP,Sainsbury's,Online Banking,87.58,2025,5,May,2,Tuesday
TXN0005077,CUST00079,CAT05,2026-01-19,502.92,GBP,Booking.com,Card Payment,502.92,2026,1,January,1,Monday
TXN0005690,CUST00052,CAT04,2025-01-27,40.53,GBP,PlayStation Store,Mobile App,40.53,2025,1,January,1,Monday
TXN0005938,CUST00299,CAT04,2025-02-17,16.66,GBP,Cineworld,Mobile App,16.66,2025,2,February,1,Monday
TXN0002496,CUST00371,CAT08,2025-08-23,202.01,GBP,Argos,Mobile App,202.01,2025,8,August,3,Saturday
TXN0002612,CUST00039,CAT08,2025-01-27,11.49,GBP,ASOS,ATM,11.49,2025,1,January,1,Monday
TXN0000415,CUST00474,CAT02,2025-12-19,169.0,GBP,Virgin Media,Card Payment,169.0,2025,12,December,4,Friday
TXN0011002,CUST00407,CAT07,2025-10-09,11.21,GBP,LinkedIn Premium,Mobile App,11.21,2025,10,October,4,Thursday
TXN0005569,CUST00305,CAT06,2026-03-15,83.97,GBP,Shell,Mobile App,83.97,2026,3,March,1,Sunday
TXN0006331,CUST00457,CAT08,2025-11-29,24.65,GBP,Argos,Card Payment,24.65,2025,11,November,4,Saturday
TXN0006106,CUST00298,CAT02,2025-06-07,69.27,GBP,Thames Water,Card Payment,69.27,2025,6,June,2,Saturday
TXN0006233,CUST00496,CAT01,2025-12-22,68.72,GBP,Sainsbury's,Card Payment,68.72,2025,12,December,4,Monday
TXN0000427,CUST00361,CAT04,2026-02-11,29.28,GBP,Spotify,Mobile App,29.28,2026,2,February,1,Wednesday
TXN0003527,CUST00397,CAT02,2026-05-19,244.08,USD,Virgin Media,Mobile App,279.06,2026,5,May,2,Tuesday
TXN0000622,CUST00447,CAT05,2025-12-31,191.2,GBP,Trainline,Mobile App,191.2,2025,12,December,4,Wednesday
TXN0003609,CUST00088,CAT07,2025-10-20,46.72,USD,LinkedIn Premium,Card Payment,53.41,2025,10,October,4,Monday
TXN0009499,CUST00237,CAT06,2025-12-05,95.69,GBP,National Rail,Mobile App,95.69,2025,12,December,4,Friday
TXN0004206,CUST00154,CAT08,2026-01-05,196.61,GBP,John Lewis,Card Payment,196.61,2026,1,January,1,Monday
TXN0010154,CUST00491,CAT07,2025-05-22,7.39,GBP,LinkedIn Premium,Mobile App,7.39,2025,5,May,2,Thursday
TXN0011228,CUST00085,CAT06,2026-04-18,94.39,GBP,TfL,Mobile App,94.39,2026,4,April,2,Saturday
TXN0002681,CUST00028,CAT09,2025-05-10,43.8,GBP,Superdrug,Online Banking,43.8,2025,5,May,2,Saturday
TXN0003509,CUST00304,CAT07,2025-08-18,43.13,USD,LinkedIn Premium,Card Payment,49.31,2025,8,August,3,Monday
TXN0008609,CUST00063,CAT07,2026-01-13,33.81,GBP,The Times,Online Banking,33.81,2026,1,January,1,Tuesday
TXN0000266,CUST00267,CAT08,2026-04-09,298.9,GBP,ASOS,Online Banking,298.9,2026,4,April,2,Thursday
TXN0000834,CUST00471,CAT07,2026-06-07,12.94,GBP,Gym Membership,Card Payment,12.94,2026,6,June,2,Sunday
TXN0007475,CUST00313,CAT07,2026-02-20,22.92,GBP,Amazon Prime,Card Payment,22.92,2026,2,February,1,Friday
TXN0009393,CUST00473,CAT03,2026-03-15,22.66,GBP,Just Eat,Card Payment,22.66,2026,3,March,1,Sunday
